Word	HappRank	Havg	StDev	Gweb_Rank	TwitterRank	Gbook_Rank	translation
recortes	8907	4.62	1.6022	--	3513	--	trimmings
jurídica	8908	4.62	1.8940	2440	--	1697	legal
fila	8909	4.62	1.3536	--	4678	--	row
q'	8910	4.62	1.3536	--	3463	--	q '
tenian	8911	4.62	1.3384	--	5241	--	had
nel	8912	4.62	1.5504	--	5023	--	nel
deje	8913	4.62	1.2919	4563	1057	--	leave
deba	8914	4.62	1.3231	--	--	4333	should
polla	8915	4.62	1.8614	--	4846	--	cock
panza	8916	4.62	1.6646	--	3658	--	belly
dependiendo	8917	4.62	1.3384	4980	--	--	depending
incidencia	8918	4.62	1.2599	5047	--	4738	incidence
nah	8919	4.62	1.4968	--	2446	--	nah
gritar	8920	4.62	2.0091	--	3487	--	shout
pija	8921	4.62	1.7484	--	4717	--	prick
fué	8922	4.62	1.2103	--	3379	433	was
hubieran	8923	4.60	1.1249	--	--	2309	have
delegación	8924	4.60	1.6162	3379	--	4109	delegation
legislación	8925	4.60	1.6782	2061	--	1482	legislation
under	8926	4.60	1.2617	3738	4979	--	under
conservadores	8927	4.60	1.4142	--	--	4236	Conservatives
tipa	8928	4.60	1.5386	--	5040	--	chick
enano	8929	4.60	1.7613	--	4940	--	dwarf
pasada	8930	4.60	1.1952	3964	3314	4442	pass
espere	8931	4.60	1.1249	--	4332	--	wait
regimiento	8932	4.60	1.2778	--	--	3755	regiment
límite	8933	4.60	1.8183	3161	--	2248	limit
dejo	8934	4.60	1.3997	1999	550	--	leave
ups	8935	4.60	1.5518	--	4310	--	ups
excepto	8936	4.60	1.3248	3853	--	3434	except
dependiente	8937	4.60	1.5908	--	--	4772	dependent
comunista	8938	4.60	1.7261	--	--	2631	communist
echan	8939	4.60	1.3401	--	3952	--	cast
ninguém	8940	4.60	1.2936	--	4685	--	ninguém
n	8941	4.60	1.0880	52	487	319	n
dictamen	8942	4.60	1.4569	--	--	3607	opinion
pendientes	8943	4.58	1.8080	5182	5317	4887	pending
wtf	8944	4.58	1.9804	--	1159	--	wtf
mara	8945	4.58	1.4581	--	4539	--	mara
qee	8946	4.58	1.1622	--	2211	--	qee
csm	8947	4.58	1.0897	--	2592	--	csm
eta	8948	4.58	1.6299	4530	3936	--	eta
obligaciones	8949	4.58	1.6299	2591	--	1467	liabilities
¡pero	8950	4.58	1.4441	--	3884	--	But
suegra	8951	4.58	2.1198	--	3583	--	mother
bom	8952	4.58	1.3107	--	786	--	bom
não	8953	4.58	1.0120	--	272	--	não
obligación	8954	4.58	1.6424	3348	--	1321	obligation
tão	8955	4.58	1.2137	--	2531	--	tão
crítico	8956	4.58	1.8962	5259	--	2173	critical
loco	8957	4.56	2.0118	2861	490	4612	crazy
aug	8958	4.56	1.6801	2341	--	--	aug
orto	8959	4.56	1.9183	--	3085	--	ortho
faltaba	8960	4.56	1.5407	--	3913	--	missing
#justinlovesarm	8961	4.56	2.0016	--	2959	--	# Justinlovesarm
okno	8962	4.56	1.2643	--	2142	--	okno
rebelión	8963	4.56	2.0718	--	--	3610	rebellion
fall	8964	4.56	1.6557	--	4903	--	fall
peda	8965	4.56	2.6276	--	2021	--	peda
qe	8966	4.56	1.2316	3407	125	4631	qe
cojo	8967	4.56	1.7515	--	4703	--	lame
separa	8968	4.56	1.2803	--	4727	--	separates
límites	8969	4.56	1.6679	3236	--	1070	bounds
soldado	8970	4.56	1.7162	--	--	2521	soldier
sindicato	8971	4.56	1.7043	--	--	4086	union
#tsqv	8972	4.56	1.2803	--	4924	--	# Tsqv
crítica	8973	4.56	1.8088	1338	--	867	review
procurador	8974	4.56	1.7631	--	--	3468	attorney
capitalismo	8975	4.56	1.6308	--	--	2555	capitalism
abajo	8976	4.56	1.2643	1625	1642	1631	below
chávez	8977	4.56	1.7747	3048	3301	--	chávez
dieta	8978	4.56	2.1108	3093	1667	--	diet
ruinas	8979	4.56	2.0320	--	--	4398	ruins
cometer	8980	4.56	1.2803	--	4587	--	commit
minimo	8981	4.54	1.2969	--	3530	--	minimum
humedad	8982	4.54	1.6439	5150	--	5095	moisture
políticas	8983	4.54	1.4875	717	--	484	policies
naa	8984	4.54	1.5281	--	3281	--	naa
eran	8985	4.54	1.2488	1319	1218	213	were
juez	8986	4.54	1.5414	2029	--	921	judge
hubieras	8987	4.54	1.3126	--	3851	--	had
renta	8988	4.54	1.4737	2004	--	1676	income
gubernamental	8989	4.54	1.5935	--	--	4752	governmental
#noesdedios	8990	4.54	2.0021	--	3339	--	# Noesdedios
medo	8991	4.54	1.4028	--	4963	--	Mede
batallón	8992	4.54	1.7521	--	--	3899	battalion
last	8993	4.54	1.6686	3233	948	--	last
imperio	8994	4.54	1.9082	4287	--	1160	empire
esque	8995	4.54	1.1466	--	867	--	esque
ash	8996	4.54	1.4875	--	3151	--	ash
expuesto	8997	4.54	1.3881	--	--	2832	exposed
quedado	8998	4.54	1.4598	4666	2213	2124	left
oscuro	8999	4.54	1.5935	4448	5185	3738	dark
rajoy	9000	4.54	1.5147	--	2287	--	rajoy
bah	9001	4.54	1.4458	--	4248	--	bah
justin	9002	4.54	1.9295	--	184	--	justin
devoluciones	9003	4.54	1.8649	4375	--	--	Returns
aduana	9004	4.52	1.6066	--	--	4009	customs
debió	9005	4.52	1.3130	--	--	1752	due
requerimientos	9006	4.52	1.4879	4544	--	--	requirements
tirando	9007	4.52	1.2162	--	2622	--	pulling
ajena	9008	4.52	1.1471	--	--	5218	others
desprende	9009	4.52	1.4177	--	--	4883	clear
sos	9010	4.52	1.8653	3109	326	--	sos
#horoscopobizarro	9011	4.52	1.9085	--	4394	--	# Horoscopobizarro
dependencias	9012	4.52	1.5810	4429	--	--	dependencies
paine	9013	4.52	1.5151	--	2850	--	paine
#chauleonardo	9014	4.52	1.5418	--	3136	--	# Chauleonardo
partir	9015	4.52	1.5939	568	1375	414	from
callo	9016	4.52	1.4032	--	4443	--	callus
denunciar	9017	4.52	1.8978	2895	--	--	denounce
nunk	9018	4.52	1.6567	--	4463	--	nunk
rigor	9019	4.52	1.5285	--	--	2827	rigor
jurisdicción	9020	4.52	1.4320	5267	--	1644	jurisdiction
mñn	9021	4.50	1.3132	--	5106	--	mñn
#off	9022	4.50	1.3887	--	2196	--	# Off
opuesto	9023	4.50	1.3887	--	--	4315	opposite
kkkk	9024	4.50	1.6690	--	2315	--	kkkk
nou	9025	4.50	1.2817	--	2719	--	nou
peaje	9026	4.50	1.3439	--	5028	--	toll
gravedad	9027	4.50	2.0228	--	--	3320	gravity
ejecutar	9028	4.50	2.2154	4506	--	4195	run
nose	9029	4.50	1.3132	--	629	--	Nose
extrañas	9030	4.50	1.5286	--	2924	--	strange
uh	9031	4.50	1.2976	--	3149	--	uh
puff	9032	4.50	1.6933	--	4781	--	pouffe
burguesía	9033	4.50	1.6812	--	--	2740	bourgeoisie
#nsn	9034	4.50	1.2330	--	4145	--	# Nsn
obispos	9035	4.50	1.9086	--	--	3056	Bishops
borrar	9036	4.48	1.5016	1898	2791	--	delete
kkkkk	9037	4.48	1.5016	--	3132	--	kkkkk
extrañaba	9038	4.48	1.8432	--	4801	--	missed
duela	9039	4.48	1.7524	--	4839	--	stave
disolución	9040	4.48	1.6318	--	--	4746	dissolution
wey	9041	4.48	2.0627	--	1639	--	wey
cuota	9042	4.48	1.6811	4677	--	5215	share
eclesiásticos	9043	4.48	1.7407	--	--	4690	ecclesiastical
regímenes	9044	4.48	1.4032	--	--	5293	regimes
dark	9045	4.48	1.9192	3894	--	--	dark
propaganda	9046	4.48	1.4320	--	--	2994	propaganda
why	9047	4.48	1.1822	--	1598	--	why
old	9048	4.48	1.4032	--	3029	--	old
inmigrantes	9049	4.48	1.5550	4646	--	4708	immigrants
jeito	9050	4.46	1.2488	--	5124	--	jeito
fire	9051	4.46	1.5677	--	4478	--	fire
away	9052	4.46	1.5546	--	2923	--	away
sombras	9053	4.46	1.4458	--	--	3958	shades
últimas	9054	4.46	1.5677	2385	--	1844	latest
ocupado	9055	4.46	1.3280	--	--	3200	occupied
urgente	9056	4.46	1.5281	3311	2067	4859	urgent
patrón	9057	4.46	1.9189	--	--	2769	pattern
tiro	9058	4.46	1.4172	4823	1553	5123	shot
ultimas	9059	4.46	1.5546	3139	5196	--	last
viejas	9060	4.46	1.7521	--	4121	4156	old
alcaldes	9061	4.46	1.4316	--	--	3559	Mayors
tirado	9062	4.46	1.2651	--	4252	--	discarded
electoral	9063	4.46	1.7286	2217	--	1421	electoral
zombie	9064	4.46	2.1113	--	3897	--	zombie
politica	9065	4.46	1.9919	2979	--	--	policy
divisiones	9066	4.46	1.1104	--	--	4856	divisions
tope	9067	4.46	1.2488	--	4019	--	top
ido	9068	4.46	1.3126	3261	1266	1734	gone
meo	9069	4.46	1.5546	--	4018	--	meo
calderón	9070	4.44	2.1868	4167	--	3879	calderón
presa	9071	4.44	1.6679	--	--	4388	dam
apaga	9072	4.44	1.4730	--	5214	--	off
chin	9073	4.44	1.6433	--	5034	--	chin
complejidad	9074	4.44	1.6557	--	--	4370	complexity
extraña	9075	4.44	1.7861	--	2058	3646	strange
borrachera	9076	4.44	2.4341	--	3494	--	binge
estava	9077	4.44	1.1278	--	4057	--	estava
juicio	9078	4.44	1.7398	1726	--	669	trial
a*o	9079	4.44	1.2480	--	4239	--	a * or
costos	9080	4.44	1.2643	2285	--	1943	costs
ctm	9081	4.44	1.4165	--	3541	--	ctm
boluda	9082	4.44	1.5274	--	2990	--	boluda
cuesta	9083	4.44	1.4591	3073	1637	4298	slope
trámite	9084	4.44	1.9183	3623	--	--	process
jueces	9085	4.44	1.3118	5258	--	1966	judges
olvidare	9086	4.44	1.7515	--	4217	--	forget
exámenes	9087	4.44	1.8534	5283	--	--	exams
dominación	9088	4.42	2.1004	--	--	3280	domination
hubiese	9089	4.42	1.0708	--	1307	1390	had
tributaria	9090	4.42	1.4441	4450	--	--	tax
x_x	9091	4.42	2.0413	--	889	--	x_x
sólo	9092	4.42	1.8416	156	360	66	only
legislatura	9093	4.42	1.6548	--	--	4993	legislature
mames	9094	4.42	2.2596	--	1954	--	Mam
funcionario	9095	4.42	1.5131	4156	--	3198	official
peña	9096	4.42	1.9176	3634	3004	3815	rock
ano	9097	4.42	1.6914	--	176	--	anus
anales	9098	4.40	1.7957	--	--	4779	annals
funcionarios	9099	4.40	1.7957	2176	--	1458	officials
tenía	9100	4.40	1.1952	1231	1240	256	had
desconocido	9101	4.40	1.4569	--	--	3912	unknown
leave	9102	4.40	1.6782	5164	4770	--	leave
gobernador	9103	4.40	1.8183	2804	1795	566	governor
proletariado	9104	4.40	1.9060	--	--	5138	proletariat
filas	9105	4.40	1.5119	--	--	3932	rows
dejare	9106	4.38	1.3384	--	2865	--	fails
dependientes	9107	4.38	1.6769	--	--	5114	dependent
anos	9108	4.38	1.6890	--	3010	--	years
polémica	9109	4.38	1.3536	--	--	4987	controversy
pfff	9110	4.38	1.7366	--	2861	--	pfff
electorales	9111	4.38	1.6022	--	--	3638	election
#preguntasquenoquieroel2012	9112	4.38	1.6149	--	5234	--	# Preguntasquenoquieroel2012
jefe	9113	4.38	1.8394	1373	3623	498	chief
senado	9114	4.38	1.8614	4555	--	1725	senate
capitalistas	9115	4.36	1.7585	--	--	5034	capitalists
obligatorio	9116	4.36	1.7815	4155	--	--	mandatory
fiscal	9117	4.36	1.6258	1419	--	1048	fiscal
pica	9118	4.36	1.3962	--	4071	--	pica
cuotas	9119	4.36	1.6874	3494	--	--	fees
reducción	9120	4.36	1.7585	2852	--	1908	reduction
jyjcometoargentina	9121	4.36	1.8043	--	2302	--	jyjcometoargentina
pito	9122	4.36	2.1737	--	5291	--	whistle
usados	9123	4.36	1.4394	2124	--	--	used
cant	9124	4.36	1.3962	--	3156	--	cant
u_u	9125	4.36	1.8818	--	1095	--	u_u
acreedores	9126	4.36	1.5487	--	--	4110	creditors
mota	9127	4.34	2.2643	--	3822	--	speck
soporto	9128	4.34	1.4086	--	3699	--	stand
esperar	9129	4.34	1.6612	2589	713	1662	wait
deben	9130	4.34	1.4086	761	2425	386	should
fuga	9131	4.34	1.7333	--	--	4831	leak
usado	9132	4.34	1.4930	2142	--	5017	used
peroo	9133	4.34	1.1359	--	3283	--	peroo
pega	9134	4.34	1.8473	--	2135	--	sticking
inquietud	9135	4.34	1.7683	--	--	4474	restlessness
mandato	9136	4.34	1.5729	--	--	2969	mandate
---&gt	9137	4.34	1.2875	--	4164	--	--->
gasto	9138	4.34	1.3494	2914	--	1999	spending
examen	9139	4.34	1.5201	2425	3875	1771	examination
cargos	9140	4.34	1.5334	3616	--	1892	charges
porno	9141	4.34	2.5921	1601	3041	--	Porn
federales	9142	4.32	1.8999	--	--	4352	federal
seco	9143	4.32	1.6468	--	--	4426	dry
manches	9144	4.32	1.4348	--	5287	--	manches
caes	9145	4.32	1.2526	--	2507	--	fall
cansa	9146	4.32	1.4630	--	5036	--	tired
ningún	9147	4.32	1.3468	1032	1875	554	no
tenia	9148	4.32	1.5576	3096	570	2110	tapeworm
disminuir	9149	4.32	1.3005	4485	--	4674	decrease
jurídico	9150	4.32	1.6468	2740	--	1924	legal
lejos	9151	4.32	1.6468	2391	886	1005	away
tirar	9152	4.30	1.3590	--	1871	--	throw
canse	9153	4.30	1.2495	--	3808	--	tired
dependencia	9154	4.30	2.0429	2854	--	2099	dependence
fuero	9155	4.30	1.3286	--	--	4507	charter
pocos	9156	4.30	1.2330	2086	1516	739	few
ayy	9157	4.30	1.5286	--	3096	--	ayy
dejas	9158	4.30	1.6194	--	1997	--	leave
dejaron	9159	4.30	1.4178	--	2186	3856	left
urge	9160	4.30	1.4880	--	4575	--	urges
gubernamentales	9161	4.30	1.7871	--	--	4595	government
reducido	9162	4.30	1.3740	--	--	2655	reduced
macho	9163	4.30	1.6194	--	3349	--	male
ptm	9164	4.28	1.7961	--	3162	--	ptm
colonización	9165	4.28	1.6542	--	--	3403	colonization
drunk	9166	4.28	2.1000	--	4173	--	drunk
monarquía	9167	4.28	1.7733	--	--	2777	monarchy
fuera	9168	4.28	1.4852	624	339	253	out
juicios	9169	4.28	1.8740	--	--	2933	judgments
olvida	9170	4.28	1.2623	--	2203	--	forget
manifestaciones	9171	4.28	1.7266	--	--	2153	manifestations
bajas	9172	4.26	1.2423	4111	--	3398	low
clero	9173	4.26	1.7706	--	--	2820	clergy
cuartel	9174	4.26	1.5093	--	--	2883	barracks
tenias	9175	4.26	1.0844	--	3006	--	Tapeworms
liquidación	9176	4.26	2.1928	--	--	4591	liquidation
denuncia	9177	4.26	1.8273	2839	--	3705	complaint
dejando	9178	4.26	1.4957	4489	3760	1780	leaving
nada	9179	4.26	1.7357	260	61	194	nothing
rara	9180	4.26	1.4542	--	1902	4128	rare
Última	9181	4.24	1.5460	1301	--	--	Last
dejado	9182	4.24	1.4223	3838	1696	1638	left
pelotuda	9183	4.24	2.0057	--	3634	--	asshole
seca	9184	4.24	1.1877	--	--	5230	dry
mínimo	9185	4.24	1.5980	1615	3678	1980	minimum
exigencias	9186	4.24	1.6107	--	--	2696	requirements
órdenes	9187	4.24	1.3486	--	--	1072	orders
forget	9188	4.24	1.7792	--	3657	--	forget
extraño	9189	4.24	1.8578	4474	362	2481	strange
colmo	9190	4.24	1.5460	--	3797	--	height
#agarratechavezqueesteañotevas	9191	4.24	2.0057	--	1031	--	# Agarratechavezqueesteañotevas
judicial	9192	4.24	1.7445	1474	--	1454	judicial
tránsito	9193	4.22	1.8215	3350	--	2912	transit
nono	9194	4.22	1.3138	--	2856	--	ninth
richter	9195	4.22	1.6573	--	2655	--	richter
caiga	9196	4.22	1.4327	--	4251	--	fall
nadaa	9197	4.22	1.7296	--	3529	--	nadaa
fin	9198	4.22	1.7761	323	157	160	end
oposiciones	9199	4.22	1.3746	2002	--	--	oppositions
comunistas	9200	4.22	1.9197	--	--	4091	Communists
hdp	9201	4.22	1.7296	--	3552	--	hdp
cayo	9202	4.22	1.4327	--	3076	--	cay
hospitales	9203	4.22	2.0232	4713	--	4748	hospitals
bruja	9204	4.22	2.0533	--	5128	--	witch
militares	9205	4.22	1.9197	3249	--	846	military
ayyy	9206	4.22	1.4886	--	3626	--	ayyy
poca	9207	4.22	1.2171	4056	2394	1779	little
sed	9208	4.22	1.5945	--	2820	3574	thirst
awkward	9209	4.20	1.7023	--	3302	--	awkward
contrario	9210	4.20	1.5908	1754	2455	567	contrary
perras	9211	4.20	2.0504	--	4869	--	bitches
tropas	9212	4.20	1.8295	--	--	1100	troops
soportar	9213	4.20	1.7023	--	4628	--	bear
soldados	9214	4.20	1.9691	--	--	1019	soldiers
blood	9215	4.20	1.6036	--	4241	--	blood
juzgado	9216	4.20	1.5649	2282	--	2887	court
cerrar	9217	4.20	1.5386	660	2473	4946	close
ultima	9218	4.20	1.5779	2714	1180	--	last
dejar	9219	4.20	1.2778	1150	455	915	leave
oposición	9220	4.20	1.8070	2864	--	1170	opposition
kkk	9221	4.20	1.8626	--	1824	--	kkk
over	9222	4.20	1.5649	--	1605	--	over
ejército	9223	4.20	2.0404	2990	--	434	army
cerdo	9224	4.20	1.8626	--	4758	--	pork
debes	9225	4.20	1.4286	1573	1356	--	you
inmigración	9226	4.20	1.5518	--	--	4892	immigration
marico	9227	4.20	1.4846	--	2300	--	marico
sola	9228	4.20	2.1285	1998	600	866	single
tabaco	9229	4.20	2.1381	--	--	3323	snuff
tarifas	9230	4.18	1.4803	2144	--	--	rates
infantería	9231	4.18	1.6622	--	--	3992	infantry
canso	9232	4.18	1.0240	--	4043	--	tired
gritando	9233	4.18	1.7807	--	4686	--	screaming
desierto	9234	4.18	1.7807	--	--	3824	desert
calla	9235	4.18	1.3045	--	3131	--	calla
caza	9236	4.18	1.9240	4463	--	4241	hunting
ningun	9237	4.18	1.3045	4406	2212	5142	product
absurdo	9238	4.18	1.8035	--	--	4795	absurd
vano	9239	4.16	1.4049	--	--	3734	vain
terminamos	9240	4.16	1.7884	--	3743	--	end
poco	9241	4.16	1.4896	290	215	157	little
bobo	9242	4.16	1.7066	--	3604	--	fool
fiscales	9243	4.16	1.5301	4138	--	2721	tax
nothing	9244	4.16	1.4758	--	1645	--	nothing
perra	9245	4.16	2.0239	--	1428	--	bitch
salinas	9246	4.16	2.0440	--	3798	4080	saltworks
inevitable	9247	4.16	1.5167	--	--	3980	inevitable
don't	9248	4.14	1.0692	--	601	--	do
minoría	9249	4.14	1.3250	--	--	5254	minority
dudo	9250	4.14	1.3999	--	3578	--	doubt
tribunales	9251	4.14	1.4144	--	--	2034	courts
última	9252	4.14	1.9274	1109	2149	635	last
gobiernos	9253	4.14	1.8845	3027	--	1036	governments
faltan	9254	4.14	1.3095	--	822	4899	missing
consecuencia	9255	4.12	1.9234	1943	--	547	consequence
pocas	9256	4.12	1.2720	3459	2103	1465	few
pesar	9257	4.12	1.6860	1438	1550	478	weigh
mortal	9258	4.12	2.3616	--	4632	--	mortal
indirectas	9259	4.12	1.5732	--	3323	--	indirect
debo	9260	4.12	1.8029	3998	1228	2673	I
cayó	9261	4.12	1.5471	--	--	3655	fell
nop	9262	4.12	1.5862	--	3000	--	nop
olvides	9263	4.12	1.3346	--	2752	--	forget
juzgar	9264	4.12	1.5338	--	--	3522	judge
dejaste	9265	4.12	1.5990	--	2812	--	left
caigo	9266	4.12	1.3649	--	2599	--	fall
cadenas	9267	4.12	1.6616	4858	3881	5281	chains
régimen	9268	4.12	1.6860	1575	--	555	regime
debiendo	9269	4.12	1.5205	--	--	3737	must
vezes	9270	4.12	1.6616	--	3638	--	vezes
out	9271	4.12	1.4090	2494	809	--	out
afecta	9272	4.10	1.5286	4041	4832	3756	affects
tampoco	9273	4.10	1.2976	1476	617	612	neither
polvo	9274	4.10	1.6568	4035	4813	3494	dust
olvide	9275	4.10	1.4743	--	2085	--	forget
primitivo	9276	4.10	1.3590	--	--	4465	primitive
doesn't	9277	4.10	1.1294	--	3713	--	does
restos	9278	4.10	1.4033	5285	--	2471	remains
unfollow	9279	4.10	1.2495	--	2311	--	unfollow
dejarlo	9280	4.10	1.5017	--	3426	--	leave
ultimo	9281	4.10	1.8544	2754	582	--	last
humo	9282	4.10	1.5682	--	3294	5033	smoke
alejarse	9283	4.10	1.4463	--	4744	--	move away
nulidad	9284	4.10	1.5286	--	--	4278	nullity
#fail	9285	4.10	1.9821	--	2095	--	# Fail
hubiera	9286	4.10	1.3132	2454	562	603	would
residuos	9287	4.08	1.3068	2776	--	--	waste
end	9288	4.08	1.5628	--	2390	--	end
senador	9289	4.08	1.8827	--	--	3154	senator
extraÑo	9290	4.08	1.6517	--	4874	--	strange
ninguna	9291	4.08	1.3529	966	1289	458	no
cartel	9292	4.08	1.7710	4898	--	--	poster
cojones	9293	4.08	2.2300	--	2543	--	balls
combate	9294	4.08	2.3285	4248	--	1896	combat
cago	9295	4.08	2.2843	--	1548	--	cago
dudas	9296	4.08	1.4961	1681	2466	2800	doubts
bush	9297	4.08	1.7939	4040	--	--	bush
comunismo	9298	4.08	1.6517	--	--	5193	communism
falte	9299	4.08	1.2262	--	3646	--	missing
hangover	9300	4.08	2.1461	--	4308	--	hangover
pendiente	9301	4.06	1.2683	3863	2426	3684	slope
lose	9302	4.06	1.5960	--	2774	--	lose
falto	9303	4.06	1.0956	--	2733	--	short
solita	9304	4.06	1.6464	--	5004	--	alone
granada	9305	4.06	1.8451	822	--	1612	pomegranate
pegar	9306	4.06	1.5960	--	2753	--	paste
¿no	9307	4.06	1.5308	--	1332	--	Is not
sancho	9308	4.06	1.8340	--	--	4024	sancho
mancha	9309	4.06	1.4057	3160	--	--	spot
exceso	9310	4.06	1.6340	--	--	3044	excess
sin	9311	4.06	1.1851	41	82	33	without
baja	9312	4.06	0.9982	727	2133	1051	drop
consecuencias	9313	4.04	1.5644	3033	4591	1251	impact
auditoría	9314	4.04	1.6777	5183	--	--	audit
Últimos	9315	4.04	1.8066	1976	--	--	Last
síntomas	9316	4.04	1.5774	4104	--	3950	symptoms
disminución	9317	4.04	1.0294	4927	--	2714	decrease
duda	9318	4.04	1.2610	1219	919	529	doubt
extrañe	9319	4.04	1.7838	--	3567	--	miss
vieja	9320	4.02	1.6098	3932	817	1949	old woman
damn	9321	4.02	1.6098	--	4640	--	damn
sorry	9322	4.02	2.0252	--	1352	--	sorry
quita	9323	4.02	1.2856	--	1865	--	removes
limitación	9324	4.02	1.9534	3377	--	4647	limitation
distancia	9325	4.02	1.6962	1257	1626	1122	distance
callejero	9326	4.02	1.9430	3820	--	--	street
preocupes	9327	4.02	1.7082	--	2030	--	worry
retirada	9328	4.02	1.6962	--	--	4729	withdrawal
olvidaste	9329	4.02	1.1692	4766	--	--	Forgot
nadie	9330	4.02	1.6224	919	198	541	nobody
sindicatos	9331	4.02	1.8897	--	--	3425	unions
abogados	9332	4.02	1.6597	3041	--	4476	lawyers
pego	9333	4.00	1.6537	--	1348	--	hit
caen	9334	4.00	1.4286	--	2855	--	fall
off	9335	4.00	1.4142	2666	1680	--	off
dejó	9336	4.00	1.4569	3438	2995	1304	left
sobras	9337	4.00	1.4708	--	4603	--	leftovers
limitaciones	9338	4.00	1.8516	--	--	3019	limitations
dejame	9339	4.00	1.4428	--	2204	--	let me
ultimos	9340	4.00	1.5253	3206	3258	--	last
rendición	9341	3.98	1.4497	5158	--	--	surrender
pelotudo	9342	3.98	1.6720	--	2942	--	asshole
armada	9343	3.98	1.7437	--	--	1920	armada
desactivado	9344	3.98	1.3323	4605	--	--	Off
suspensión	9345	3.98	1.7201	4521	--	3817	suspension
solo	9346	3.98	1.5050	150	75	261	single
cagar	9347	3.98	1.9324	--	2685	--	shit
drama	9348	3.98	2.0453	5062	3825	3164	drama
oscuridad	9349	3.98	1.8897	--	4937	4992	darkness
reducida	9350	3.98	1.1865	--	--	4575	reduced
queme	9351	3.98	1.3923	--	4945	--	burn
últimos	9352	3.96	1.8512	1117	3280	689	last
protesta	9353	3.96	1.8731	--	--	2965	protest
cagado	9354	3.96	2.1281	--	4771	--	shit
críticas	9355	3.96	1.5513	1598	--	3552	Reviews
pretexto	9356	3.96	1.1773	--	--	3919	pretext
limita	9357	3.94	1.2521	--	--	4513	limited
#justinto16millionbeliebers	9358	3.94	2.0244	--	2049	--	# Justinto16millionbeliebers
nojoda	9359	3.94	1.7072	--	3806	--	nojoda
vete	9360	3.94	1.7660	--	2248	--	go
limitada	9361	3.94	1.4626	3595	--	3846	limited
separado	9362	3.94	1.3157	--	--	3988	separate
impedir	9363	3.94	1.5308	--	--	2727	prevent
descenso	9364	3.92	1.3223	--	--	5292	decline
obliga	9365	3.92	1.6762	--	--	2984	forces
limitado	9366	3.92	1.7594	--	--	3683	limited
dejarme	9367	3.92	1.8499	--	4246	--	me
inferiores	9368	3.92	1.4263	--	--	3407	lower
didn't	9369	3.92	1.4263	--	4981	--	did
dont	9370	3.92	1.3827	--	1966	--	dont
ex	9371	3.92	1.4961	1256	1126	1270	ex
contra	9372	3.92	1.5232	213	696	102	against
fucking	9373	3.92	2.4977	--	1688	--	fucking
ninguno	9374	3.92	1.3974	2679	2205	1395	none
vietnam	9375	3.90	1.7642	2799	--	--	Vietnam
riesgos	9376	3.90	1.9404	2026	--	3195	risks
Último	9377	3.90	1.7757	1830	--	--	Last
faltar	9378	3.90	1.2976	--	4359	--	lack
embargo	9379	3.90	1.7173	612	4306	181	embargo
afectan	9380	3.90	1.6933	--	--	4824	affect
''no	9381	3.90	1.5017	--	3412	--	No''
política	9382	3.90	1.8211	174	3403	112	policy
cae	9383	3.90	0.9091	3997	896	3558	falls
paro	9384	3.90	1.4178	4141	2407	--	arrest
alarma	9385	3.88	1.4658	--	5237	--	alarm
exclusión	9386	3.88	1.5602	--	--	5110	exclusion
gobernadores	9387	3.88	1.6243	--	--	3369	governors
cero	9388	3.88	1.6860	3424	1890	--	zero
goodbye	9389	3.88	2.0765	--	3618	--	goodbye
borrados	9390	3.88	1.4377	3061	--	--	deleted
nunca	9391	3.88	1.7454	539	122	318	never
arde	9392	3.88	1.6616	--	4743	--	burns
rompe	9393	3.88	1.6738	--	3108	--	breaks
weba	9394	3.88	1.5990	--	4398	--	weba
irte	9395	3.88	1.7571	--	5265	--	go
cai	9396	3.88	1.6368	--	4931	--	cai
olvidar	9397	3.88	1.4797	4683	883	2896	forget
bieber	9398	3.88	1.8029	--	502	--	bieber
legislador	9399	3.88	1.4377	--	--	5178	legislator
mamada	9400	3.88	2.4548	--	4300	--	suck
not	9401	3.88	1.5471	943	452	5102	not
borracha	9402	3.86	2.2132	--	1747	--	drunk
pesado	9403	3.86	1.3403	--	4902	--	heavy
falta	9404	3.86	1.4848	735	265	381	lack
desaparecer	9405	3.86	1.5520	--	--	4517	disappear
#foreveralone	9406	3.86	2.4496	--	1672	--	# Foreveralone
ácido	9407	3.86	1.4144	--	--	3960	acid
estrictamente	9408	3.86	1.2456	--	--	4242	strictly
gobernantes	9409	3.86	1.5651	--	--	4160	rulers
without	9410	3.84	1.4337	--	2372	--	without
boludo	9411	3.84	1.6826	--	3783	--	idiot
celo	9412	3.84	1.4337	--	--	3942	zeal
riesgo	9413	3.84	1.6458	996	4348	1416	risk
resacon	9414	3.84	1.2993	--	5080	--	Hangover
lento	9415	3.84	1.2014	--	2621	5069	slow
arzobispo	9416	3.84	1.7422	--	--	2511	archbishop
borrada	9417	3.82	1.5477	3018	--	--	deleted
confusión	9418	3.82	1.5345	--	--	3339	confusion
sindical	9419	3.82	1.2887	--	--	3601	union
mantenido	9420	3.82	1.7106	--	--	5257	kept
—no	9421	3.82	1.3045	--	4162	--	-No
emo	9422	3.82	1.5077	--	4263	--	emo
irme	9423	3.82	1.5609	--	1209	--	go
borrachos	9424	3.82	2.2010	--	2266	--	drunk
sentencias	9425	3.82	1.6249	--	--	4520	sentences
