Word	HappRank	Havg	StDev	Gweb_Rank	TwitterRank	Gbook_Rank	translation
par	7727	5.00	1.0102	4921	--	1257	par
welch	7728	5.00	0.8571	--	--	4073	what
gebot	7729	5.00	1.2936	3522	--	4701	commanded
iahre	7730	5.00	1.1606	--	--	3163	years
ß	7731	5.00	0.7825	4116	--	--	ß
wuppertal	7732	5.00	1.2778	2358	4104	--	wuppertal
spalte	7733	5.00	1.0302	3398	--	--	column
len	7734	5.00	1.0302	4941	--	--	tion
überhaupt	7735	5.00	1.0302	1428	1228	248	at all
nu	7736	5.00	0.6701	--	1704	--	nu
tabellen	7737	5.00	1.1066	4169	--	4742	tables
b2b	7738	5.00	1.0302	3815	--	--	b2b
masse	7739	5.00	1.2122	4395	--	1192	mass
ppl	7740	5.00	0.9897	--	3541	--	ppl
drop	7741	5.00	0.9897	--	4654	--	drop
heinz	7742	5.00	1.3851	2559	--	3106	heinz
id	7743	4.98	1.0971	1418	3782	--	id
ir	7744	4.98	0.5147	4227	3715	--	ir
isses	7745	4.98	1.3626	--	4395	--	isses
#pressemitteilung	7746	4.98	1.4913	--	1182	--	# Pressrelease
befand	7747	4.98	0.6848	--	--	2983	was
statt	7748	4.98	0.7690	612	472	410	instead
wollten	7749	4.98	0.9145	4156	3924	1328	wanted
ausserdem	7750	4.98	0.9581	5038	--	4355	also
tem	7751	4.98	0.5147	--	2562	--	system
bedürfen	7752	4.98	1.1337	--	--	4154	require
rl	7753	4.98	0.9145	--	4855	--	rl
ta	7754	4.98	1.1865	--	2248	--	ta
een	7755	4.98	0.9581	--	1923	--	een
polnischen	7756	4.98	1.1692	--	--	2011	Polish
boo	7757	4.98	1.4776	--	5033	--	boo
mr	7758	4.98	1.1516	1168	1684	4927	mr
bat	7759	4.98	1.2370	--	--	3738	asked
relativen	7760	4.98	0.8204	--	--	4530	relative
mathematik	7761	4.98	1.8460	2056	--	2946	mathematics
vorheriges	7762	4.98	0.6848	3349	--	--	previous
o	7763	4.98	1.3169	217	111	398	o
hrsg	7764	4.98	1.1865	2109	--	583	ed
kg	7765	4.98	1.0784	310	1952	3049	kg
vorerst	7766	4.98	1.0593	--	4757	4317	for the time being
außerdem	7767	4.98	0.8449	919	2867	791	also
firmeneintrag	7768	4.98	1.1692	2968	--	--	company registration
nochmals	7769	4.98	1.0200	3770	--	2748	once again
torrent	7770	4.98	1.1156	4301	--	--	torrent
gestanden	7771	4.98	0.9998	--	--	4328	been
längst	7772	4.98	0.9581	4890	4409	1718	long
zinsen	7773	4.98	1.8349	4035	--	5010	interest
ik	7774	4.98	1.0398	--	941	--	ik
hg	7775	4.98	1.0971	3645	--	1066	hg
jb	7776	4.98	0.8449	--	3351	--	jb
was	7777	4.98	0.7140	65	30	66	what
cham	7778	4.98	1.1516	4728	--	--	cham
ing	7779	4.98	1.3169	4697	--	--	ing
debatte	7780	4.98	1.1692	--	--	3173	debate
c'	7781	4.98	1.1156	3801	--	--	c '
arnold	7782	4.98	1.2036	--	--	5113	arnold
pc-	7783	4.98	1.3013	3709	--	--	pc
ltd	7784	4.98	1.2856	1380	--	--	ltd
ibm	7785	4.98	1.1337	3730	--	--	ibm
ralf	7786	4.98	1.1337	3105	--	--	ralf
#magistream	7787	4.98	1.2534	--	3642	--	# Magistream
lieferzeit	7788	4.98	0.9998	797	--	--	delivery time
aufsatz	7789	4.98	1.3323	--	--	2521	tower
meinestages	7790	4.98	1.3169	1981	--	--	my day
a3	7791	4.98	0.7420	4632	--	--	a3
el	7792	4.98	0.3774	1195	393	1620	el
vid	7793	4.98	1.1156	--	3850	--	vid
#livecam	7794	4.98	1.5713	--	4131	--	# Livechat
solcher	7795	4.98	0.6543	3979	--	516	such
joachim	7796	4.98	1.2856	3336	3871	3934	joachim
fÜr	7797	4.98	1.0593	1896	3094	--	fOr
permalink	7798	4.98	1.1692	4214	--	--	permalink
lager	7799	4.98	1.0593	1287	--	1951	stock
sowas	7800	4.98	0.8449	2952	594	--	something
claus	7801	4.98	1.3013	--	3273	--	claus
such	7802	4.98	0.9145	--	912	3287	search
w/m	7803	4.98	0.9145	--	2097	--	w / m
dell	7804	4.98	1.5451	3825	--	--	dell
taf	7805	4.98	0.7951	--	--	4831	taf
hoffenheim	7806	4.98	1.3626	--	5144	--	hoffenheim
andern	7807	4.98	0.9998	--	--	517	other
fox	7808	4.98	1.5451	4965	4197	--	fox
a1	7809	4.98	1.1692	4040	--	--	a1
gutachten	7810	4.98	1.0971	--	--	3766	report
mc	7811	4.98	0.9998	3206	3759	--	mc
abkommen	7812	4.98	1.0200	--	--	2463	Agreement
reichstag	7813	4.98	1.6841	--	--	3584	reichstag
november	7814	4.98	1.4497	482	2065	738	november
sold	7815	4.98	1.3923	--	4301	--	sold
which	7816	4.98	0.7690	4053	1000	1178	Which
fringe	7817	4.98	0.9581	--	4191	--	fringe
instead	7818	4.98	1.3626	--	2308	--	instead
short	7819	4.98	0.9998	--	2368	--	short
bout	7820	4.98	0.9145	--	4868	--	bout
Ö	7821	4.96	1.1241	4618	--	--	Ö
hun	7822	4.96	1.4563	--	2251	--	hun
albrecht	7823	4.96	1.3242	--	--	4682	albrecht
untersuchung	7824	4.96	1.2930	2500	--	484	investigation
erich	7825	4.96	1.2610	4387	--	2993	erich
d	7826	4.96	0.7273	133	18	153	d
swag	7827	4.96	1.6157	--	2884	--	swag
only	7828	4.96	1.0294	2501	297	3306	Only
В	7829	4.96	1.4280	--	4295	--	В
almost	7830	4.96	0.9681	--	1901	--	almost
kleinen	7831	4.96	1.0683	830	904	465	small
et	7832	4.96	0.9681	754	1630	159	et
ausmaß	7833	4.96	1.1241	--	--	2984	Extent
oo	7834	4.96	1.2115	--	392	--	oo
occupy	7835	4.96	1.3845	--	3709	--	occupy
anforderungen	7836	4.96	1.1945	1586	--	1668	requirements
aka	7837	4.96	1.0294	--	4200	--	aka
ag	7838	4.96	0.8320	172	598	2465	ag
hamm	7839	4.96	0.9026	3796	--	--	hamm
abgeleitet	7840	4.96	0.8071	--	--	4212	derived
rush	7841	4.96	1.0872	--	2837	--	rush
arbeiterschaft	7842	4.96	1.3395	--	--	4689	Community worker
befunde	7843	4.96	1.1421	--	--	5060	findings
normen	7844	4.96	1.4563	--	--	2103	standards
felgen	7845	4.96	0.9467	4131	--	--	Wheels
dez	7846	4.96	1.3696	2298	3060	--	dec
wi	7847	4.96	1.0872	--	3899	--	wi
achja	7848	4.96	1.1773	--	3842	--	oh yeah
werth	7849	4.96	1.0683	--	--	2622	worth
bochum	7850	4.96	1.4280	1809	2052	--	bochum
hl	7851	4.96	0.9681	--	--	4555	St.
ovp	7852	4.96	0.9249	--	3846	--	OVP
gs	7853	4.96	0.8071	4937	--	--	gs
wegen	7854	4.96	0.6047	609	313	267	because
protestantischen	7855	4.96	1.3696	--	--	5124	Protestant
nr	7856	4.96	0.8797	276	1554	305	no
bb-code	7857	4.96	0.8797	5029	--	--	bb-code
reihen	7858	4.96	0.6047	--	--	2825	rows
twitterer	7859	4.96	1.3696	--	3392	--	twitterer
abgibt	7860	4.96	0.9467	4542	--	--	gives
medion	7861	4.96	1.4280	4310	--	--	medion
ed	7862	4.96	1.2930	3115	4858	2127	ed
jun	7863	4.96	1.0872	1587	--	--	jun
werbung	7864	4.96	1.5248	302	1160	4365	advertising
axel	7865	4.96	1.1241	3591	--	--	axel
lcd	7866	4.96	1.5644	3188	--	--	lcd
cum	7867	4.96	1.4280	--	--	3849	cum
olsa	7868	4.96	1.3395	--	4594	--	olsa
co	7869	4.96	0.9249	381	1131	2152	co
industrie	7870	4.96	1.1945	1134	--	883	industry
en	7871	4.96	0.9249	411	196	392	s
naar	7872	4.96	1.0093	--	4334	--	naar
bund	7873	4.96	0.9889	2595	4053	1938	bund
#wirtschaft	7874	4.96	1.4422	--	2827	--	# Economy
wirtschafts	7875	4.96	1.1945	--	--	3851	economic
beliebig	7876	4.96	1.2930	4653	--	--	any
wirft	7877	4.96	0.8071	--	4309	4516	raises
ava	7878	4.96	1.1241	--	4965	--	ava
derer	7879	4.96	0.8797	--	--	3803	those
commerzbank	7880	4.96	1.6532	--	4820	--	commerzbank
server	7881	4.96	0.9681	630	1205	--	server
ou	7882	4.96	1.0294	--	3104	2448	ou
patient	7883	4.96	1.2930	--	--	4087	patient
mesmo	7884	4.96	0.8071	--	4671	--	mesmo
halb	7885	4.96	0.8562	--	1827	2954	half
ideologischen	7886	4.96	1.4702	--	--	3901	ideological
ups	7887	4.96	1.4422	--	3902	--	ups
preußische	7888	4.96	1.3087	--	--	3313	Prussian
bence	7889	4.96	1.1773	--	3775	--	bence
mo	7890	4.96	0.9467	890	3368	--	mo
ob	7891	4.96	0.9889	256	291	139	whether
ds	7892	4.96	0.9249	2467	5023	--	ds
4s	7893	4.96	1.2771	--	1912	--	4s
auswirkungen	7894	4.96	1.1773	3021	--	2052	impact
para	7895	4.96	0.9249	--	605	--	parametric
rand	7896	4.96	1.0490	4927	--	3782	rand
untersucht	7897	4.96	1.0490	4050	--	1515	investigated
pauschal	7898	4.96	1.0093	5033	--	--	flat-rate
rudolf	7899	4.96	1.2771	3218	--	2142	rudolf
sry	7900	4.96	1.3087	--	2683	--	sry
ge-	7901	4.96	0.6987	1391	--	--	ge-
dei	7902	4.96	1.2282	--	--	3601	dei
ablauf	7903	4.96	0.9467	2996	--	2710	course
Änderungen	7904	4.96	0.9249	606	--	2897	Changes
gesenkt	7905	4.96	1.3242	--	3164	--	reduced
stellten	7906	4.96	0.7273	--	--	3058	presented
andere	7907	4.96	0.9889	164	492	130	other
volkswirtschaft	7908	4.96	1.3087	--	--	3580	national economy
gosh	7909	4.96	1.2771	--	3289	--	gosh
rss	7910	4.96	1.1599	300	4421	--	rss
nao	7911	4.96	1.0683	--	3196	--	nao
é	7912	4.96	1.3696	4207	857	--	é
russland	7913	4.96	1.3395	2524	1735	--	russia
qm	7914	4.96	0.9889	2855	4837	--	sqm
ausser	7915	4.96	0.8562	--	--	2647	out of
irgendwie	7916	4.96	0.9026	2161	490	2927	somehow
stell	7917	4.96	0.9467	--	3249	--	Deputy
norbert	7918	4.96	1.1773	4071	--	--	norbert
veranlassung	7919	4.96	1.0683	--	--	3771	reason
staatlichen	7920	4.96	1.2115	--	--	1179	state
y	7921	4.94	0.9127	433	314	1071	y
sehnsucht	7922	4.94	1.9734	--	--	4019	yearning
gbr	7923	4.94	1.1323	3241	--	--	gbr
wolfsburg	7924	4.94	1.0577	--	2570	--	wolfsburg
sw	7925	4.94	1.0577	4647	3124	--	sw
dan	7926	4.94	0.9348	--	1272	--	dan
а	7927	4.94	0.9982	--	3341	--	а
später	7928	4.94	0.9564	891	846	249	subsequently
trackbacks	7929	4.94	1.2357	4283	--	--	trackbacks
mysql	7930	4.94	1.4486	2125	--	--	mysql
ließ	7931	4.94	0.5500	3641	--	648	let
mär	7932	4.94	1.0768	4313	--	--	mar
zaten	7933	4.94	1.2022	--	3199	--	zaten
übrig	7934	4.94	1.0184	--	5108	2314	left
geltenden	7935	4.94	0.7117	--	--	4253	applicable
lauter	7936	4.94	1.2357	--	4081	4813	louder
ö	7937	4.94	0.8668	3098	--	--	ö
manning	7938	4.94	0.8430	--	5062	--	Manning
government	7939	4.94	1.0577	--	--	4820	government
steh	7940	4.94	0.7398	--	3122	--	stand
bey	7941	4.94	0.9775	--	--	3395	bey
tat	7942	4.94	0.9127	3429	3621	768	did
v	7943	4.94	1.0382	181	751	205	v
lovato	7944	4.94	0.8430	--	3875	--	lovato
rain	7945	4.94	1.7072	--	1241	--	rain
frühere	7946	4.94	0.9564	--	--	3005	Earlier
revision	7947	4.94	1.1141	--	--	3869	audit
bezahlen	7948	4.94	1.4902	2895	3710	4841	pay for
bestimmten	7949	4.94	0.7669	1757	--	429	specific
nahmen	7950	4.94	0.7931	--	--	2329	took
bloße	7951	4.94	0.9982	--	--	2414	mere
formal	7952	4.94	0.9348	--	--	4201	formally
dennoch	7953	4.94	1.0577	1854	4261	740	nevertheless
gesetzen	7954	4.94	1.2521	--	--	2345	laws
geh	7955	4.94	1.2191	5131	615	--	go
erforderlich	7956	4.94	1.1323	1256	--	1324	required
bisher	7957	4.94	0.7669	783	1574	385	been
stellungnahme	7958	4.94	1.1678	--	--	3379	stellungnahme
#12tage	7959	4.94	0.8901	--	4454	--	# 12days
durchschnittlich	7960	4.94	1.1851	--	--	4174	average
san	7961	4.94	1.1141	1860	2834	4020	san
little	7962	4.94	1.0956	4569	525	--	little
regelung	7963	4.94	1.4201	3574	--	1624	regulation
periode	7964	4.94	1.2683	--	--	1538	period
had	7965	4.94	0.8668	--	452	3177	had
wall	7966	4.94	1.1141	--	2465	--	wall
lag	7967	4.94	0.8430	2875	4162	857	was
osten	7968	4.94	1.3157	3851	--	1484	east
ainda	7969	4.94	0.7931	--	5022	--	ainda
uvm	7970	4.94	0.9564	3693	--	--	and much more
solo	7971	4.94	0.9127	--	2765	--	solo
benim	7972	4.94	0.9127	--	1720	--	benim
comme	7973	4.94	0.8430	--	--	3928	comme
dms	7974	4.94	0.9982	--	5139	--	dms
lil	7975	4.94	1.0768	--	2924	--	lil
wär	7976	4.94	0.9564	--	1116	--	would
eventuell	7977	4.94	0.9564	3632	--	3809	possibly
ni	7978	4.94	1.0577	--	2542	--	ni
ano	7979	4.94	1.0956	--	4532	--	ano
schwarz	7980	4.94	1.2357	581	780	2852	black
richtet	7981	4.94	1.3001	4154	--	2757	directed
ile	7982	4.94	0.9564	--	2135	--	ile
ini	7983	4.94	0.8901	--	2739	--	ini
egal	7984	4.94	1.3157	1554	640	--	matter
erforderliche	7985	4.94	1.0184	--	--	5088	required
gue	7986	4.94	0.6518	--	3268	--	gue
random	7987	4.94	0.8430	--	3414	--	random
tweetdeck	7988	4.94	1.3763	--	4389	--	tweetdeck
ga	7989	4.94	0.8668	--	1653	--	ga
's	7990	4.94	0.7398	144	2711	--	'S
werktagen	7991	4.94	1.2191	3584	--	--	business days
gestellt	7992	4.94	0.9564	956	3722	691	provided
beeinflußt	7993	4.94	1.2521	--	--	3226	influenced
zi	7994	4.94	0.9982	--	3866	--	zi
vergl	7995	4.94	1.0956	--	--	3303	Comp
sparen	7996	4.94	1.3911	1299	670	--	save
i	7997	4.94	0.9775	105	7	128	i
bot	7998	4.94	1.1323	4393	--	2702	offered
autoscout24	7999	4.94	1.5440	4048	--	--	autoscout24
anmeldungsdatum	8000	4.94	1.0382	2067	--	--	Joined
permanentlink	8001	4.94	1.1323	4111	--	--	permanent link
gmbh	8002	4.94	0.8901	86	850	3210	gmbh
tiefen	8003	4.94	1.2357	--	--	2644	deep
â	8004	4.94	0.7669	4610	--	--	â
#fcb	8005	4.92	1.5365	--	3406	--	# Fcb
gesetzgebung	8006	4.92	1.2911	--	--	2279	legislation
ho	8007	4.92	1.3377	--	1660	--	ho
warum	8008	4.92	1.4119	610	216	769	why
kunststoff	8009	4.92	1.1220	3884	--	--	plastic
gefaßt	8010	4.92	1.0660	--	--	3615	collected
law	8011	4.92	1.1578	--	5018	3183	law
php	8012	4.92	1.2752	1846	--	--	php
vollzogen	8013	4.92	1.2262	--	--	3308	completed
ts	8014	4.92	0.7516	4851	4067	--	ts
gehn	8015	4.92	1.0850	--	3966	--	go
left	8016	4.92	1.2095	--	1323	--	left
hotline	8017	4.92	1.3974	4537	--	--	hotline
linkarena	8018	4.92	1.1925	1426	--	--	stumbleupon
radeon	8019	4.92	1.3377	4950	--	--	radeon
landtag	8020	4.92	1.0069	--	--	5027	diet
protokoll	8021	4.92	1.1753	5030	--	3044	protocol
anonymous	8022	4.92	1.3068	--	2854	--	anonymous
gingen	8023	4.92	0.6952	--	--	1848	went
anm	8024	4.92	1.0850	--	--	1337	anm
grundsätzlichen	8025	4.92	0.8041	--	--	5140	fundamental
gewissermaßen	8026	4.92	0.8533	--	--	2978	so to speak
anzeigen	8027	4.92	1.2428	103	2408	--	show
gb	8028	4.92	1.1753	1311	1627	--	gb
ey	8029	4.92	1.4546	--	1030	--	ey
aufgerissen	8030	4.92	1.6393	--	3333	--	torn
mee	8031	4.92	1.1753	--	4188	--	mee
dh	8032	4.92	0.7516	1553	--	316	ie
extrem	8033	4.92	1.5365	2725	2160	--	extremely
yani	8034	4.92	0.9442	--	3076	--	yani
allenfalls	8035	4.92	0.9442	--	--	4157	at most
limited	8036	4.92	1.2591	3711	5004	--	limited
anfänger	8037	4.92	1.0467	3516	--	--	beginners
hoje	8038	4.92	1.1753	--	4134	--	hoje
pl	8039	4.92	0.6652	3819	--	--	pl
ios	8040	4.92	1.2428	--	1510	--	ios
bem	8041	4.92	1.1400	--	4826	--	bem
ständige	8042	4.92	1.0660	--	--	4471	constant
joomla	8043	4.92	1.1578	3716	--	--	joomla
saw	8044	4.92	1.0069	--	1245	--	Saw
gesetzlich	8045	4.92	1.0270	--	--	5036	law
consulting	8046	4.92	1.3223	2853	--	--	consulting
wovon	8047	4.92	0.7516	--	--	3942	which
html-code	8048	4.92	1.2262	2941	--	--	html code
demgegenüber	8049	4.92	1.0467	--	--	3419	contrast
xdddd	8050	4.92	1.4405	--	3602	--	xdddd
alliierten	8051	4.92	1.6142	--	--	3274	allied forces
thiere	8052	4.92	1.0850	--	--	5024	beasts of
russen	8053	4.92	1.3223	--	--	3139	Russians
davon	8054	4.92	0.7783	634	854	286	which
\o/	8055	4.92	1.5232	--	4088	--	\ O /
teilweise	8056	4.92	0.8999	1445	4835	1144	partially
financial	8057	4.92	1.3529	4828	4843	--	finance
apa	8058	4.92	0.9655	--	3298	--	apa
duisburg	8059	4.92	1.1578	2070	2400	--	Duisburg
vbulletin	8060	4.92	0.8041	2850	--	--	vbulletin
cest	8061	4.92	1.0270	3169	--	--	cest
staats	8062	4.92	1.1220	--	--	2355	State
bernd	8063	4.92	1.1753	2385	--	--	amber
udo	8064	4.92	1.3377	--	5071	--	udo
gehörten	8065	4.92	0.9223	--	--	3195	included
og	8066	4.92	0.8291	4104	--	--	above
isch	8067	4.92	1.0850	--	1707	--	ish
wez	8068	4.92	0.9655	2783	--	--	wez
napoleon	8069	4.92	1.4961	--	--	3001	napoleon
zogen	8070	4.92	1.3223	--	--	4289	attracted
ger	8071	4.92	0.8291	3266	--	--	ger
sek	8072	4.92	1.0270	4516	--	--	sec
versicherungen	8073	4.92	1.6640	2099	--	--	insurance
braucht	8074	4.92	1.1036	1453	861	1377	needs
finanzen	8075	4.92	1.2262	840	--	--	finances
gesetze	8076	4.92	1.1220	4250	--	861	law
in-	8077	4.92	0.9864	3914	--	--	in-
massive	8078	4.92	1.0850	--	4755	--	massive
ggf	8079	4.92	0.7783	1564	--	--	if necessary
theologischen	8080	4.92	1.3529	--	--	3564	theological
verfahrens	8081	4.90	1.0926	--	--	4183	procedure
instanz	8082	4.90	1.1650	--	--	3760	instance
zeug	8083	4.90	0.9949	--	3579	--	convincing
vorsitzenden	8084	4.90	0.9742	--	--	3902	Chairman
abteilung	8085	4.90	1.3132	2350	--	1992	section
#sem	8086	4.90	0.8144	--	3837	--	# This
#suchmaschinenoptimierung	8087	4.90	1.5811	--	3643	--	# Search engine optimization
wer-	8088	4.90	0.9742	4640	--	--	are
miss	8089	4.90	1.4463	4379	566	--	abuse
guetta	8090	4.90	1.4178	--	4127	--	guetta
suchten	8091	4.90	1.1294	--	--	4423	investigated
spd	8092	4.90	1.0738	2190	1751	1423	spd
arminfischer_de	8093	4.90	0.8864	--	4171	--	arminfischer_de
ehemalige	8094	4.90	1.0351	2535	--	5064	former
verf	8095	4.90	0.8864	--	--	3499	features
somerhalder	8096	4.90	0.9949	--	2312	--	somerhalder
chf	8097	4.90	1.0152	795	--	--	CHF
vertretung	8098	4.90	1.2976	--	--	3729	representation
ml	8099	4.90	0.9949	1146	3539	--	ml
religiösen	8100	4.90	1.2164	--	--	1222	religious
norm	8101	4.90	1.2495	--	--	3006	standard
black	8102	4.90	1.3590	1030	690	--	black
gece	8103	4.90	0.6468	--	4434	--	gece
ago	8104	4.90	1.2495	4257	1507	--	ago
geister	8105	4.90	1.5551	--	--	4277	ghost
#eu	8106	4.90	1.5419	--	4496	--	# Eu
vergeben	8107	4.90	1.5017	3580	4121	--	allocate
herbert	8108	4.90	1.4880	3352	--	3506	herbert
xt	8109	4.90	1.0926	4430	--	--	xt
#twitter	8110	4.90	1.4880	--	2604	--	# Twitter
lugar	8111	4.90	0.7890	--	2107	--	lugar
eil	8112	4.90	1.0152	--	5081	--	ecause
artik	8113	4.90	0.9742	--	3489	--	artik
mim	8114	4.90	0.9742	--	4467	--	mim
sen	8115	4.90	1.1112	4083	963	--	sen
les	8116	4.90	0.9530	1799	2026	402	les
tumblr	8117	4.90	1.3286	--	1783	--	tumblr
hälfte	8118	4.90	0.8864	2846	3664	963	half
rapidshare	8119	4.90	1.6194	4991	--	--	rapidshare
daß	8120	4.90	0.6145	338	2611	26	that
ab	8121	4.90	0.9530	82	136	198	from
cet	8122	4.90	0.6776	4451	4384	--	cet
arbeit	8123	4.90	1.5551	415	622	177	working
sitte	8124	4.90	1.4033	--	--	4480	sitte
olsun	8125	4.90	0.8391	--	1250	--	olsun
vermutung	8126	4.90	1.1294	--	--	4712	presumption
bernhard	8127	4.90	1.4463	3131	--	3961	bernhard
hingegen	8128	4.90	0.9530	4022	--	1300	however
с	8129	4.90	0.6145	--	2317	--	с
steuerberater	8130	4.90	1.3740	4692	--	--	steuerberater
меня	8131	4.90	1.2330	--	4997	--	меня
gefordert	8132	4.90	1.1473	--	--	2758	required
ver-	8133	4.90	0.9313	1400	--	--	ver-
benötigt	8134	4.90	0.9530	1598	--	4587	needed
exam	8135	4.90	1.3887	--	3895	--	exam
feuer	8136	4.90	1.5286	4206	2661	2268	Fire
ehemaligen	8137	4.90	1.0351	3073	--	2246	former
irgend	8138	4.90	0.7626	--	--	1058	some
war's	8139	4.90	1.0152	--	4535	--	was it
#hach	8140	4.90	1.5419	--	2630	--	# Hach
finanziellen	8141	4.90	1.0152	--	--	3561	financial
il	8142	4.90	0.8391	2851	1560	926	il
gang	8143	4.90	1.1650	3779	3365	1762	transition
halbe	8144	4.90	0.9530	--	3038	--	half
dat	8145	4.90	0.9091	--	1619	--	dat
umstände	8146	4.90	1.1112	--	--	2216	circumstances
gewöhnlichen	8147	4.90	1.0152	--	--	2558	ordinary
damaligen	8148	4.90	0.9742	--	--	2231	then
mitsubishi	8149	4.90	1.5017	4617	--	--	mitsubishi
une	8150	4.90	1.1473	--	--	1101	une
wiederholt	8151	4.90	1.1824	--	--	1554	repeated
kurzer	8152	4.90	0.8391	4764	--	2874	short
katholiken	8153	4.90	1.7053	--	--	4454	Catholics
hani	8154	4.90	1.2657	--	5118	--	hani
wieso	8155	4.90	1.0738	4114	438	--	why
benzin	8156	4.90	1.5419	4812	--	--	petrol
regeln	8157	4.90	1.2817	1419	5135	1274	regulate
gün	8158	4.90	1.6320	--	2990	--	gun
iyi	8159	4.90	1.3439	--	1096	--	iyi
#amateure	8160	4.90	1.5682	--	3120	--	# Amateure
might	8161	4.90	1.1112	--	1989	--	might
vorstand	8162	4.90	1.2657	2207	--	3953	board
ian	8163	4.90	1.2330	--	1508	--	ian
nvidia	8164	4.90	1.4321	4345	--	--	nvidia
ap	8165	4.90	0.8631	4563	--	--	ap
seviyorum	8166	4.90	1.4604	--	4980	--	seviyorum
tek	8167	4.90	1.1294	--	3097	--	tek
'n	8168	4.90	0.9949	--	4113	--	'S
tsv	8169	4.90	1.0738	3474	--	--	tsv
bl	8170	4.90	0.7890	3447	--	4426	bl
haste	8171	4.88	0.9823	--	2548	--	haste
maschinenbau	8172	4.88	1.4234	4162	--	--	mechanical engineering
theil	8173	4.88	0.8953	--	--	918	theil
zwecken	8174	4.88	1.1183	--	--	4178	purposes
wozu	8175	4.88	0.9398	--	--	3012	what
twilight	8176	4.88	1.7916	--	4218	--	twilight
o2	8177	4.88	1.3498	3569	4244	--	o2
wenngleich	8178	4.88	1.0622	--	--	3777	although
durchschnittliche	8179	4.88	1.0812	3588	--	--	average
ansprüche	8180	4.88	1.4797	2925	--	2511	claims
tarife	8181	4.88	1.3649	2465	--	--	Tariffs
einzelner	8182	4.88	0.7183	--	--	1793	individual
m	8183	4.88	1.2720	79	425	192	m
#anonymous	8184	4.88	1.3192	--	5126	--	# Anonymous
abhängt	8185	4.88	0.8953	--	--	4894	depends
wanted	8186	4.88	1.3192	--	1415	--	wanted
cane	8187	4.88	1.2061	--	2095	--	cane
abgesehen	8188	4.88	1.0230	--	--	1304	apart
besaß	8189	4.88	0.9613	--	--	3351	possessed
kleinere	8190	4.88	1.0230	--	--	2988	smaller
rande	8191	4.88	0.9823	--	--	3870	the edge
kbps	8192	4.88	1.0812	--	3894	--	kbps
tung	8193	4.88	1.2061	4839	--	--	tion
за	8194	4.88	1.1718	--	3746	--	за
whatever	8195	4.88	1.0428	--	3003	--	whatever
ei-	8196	4.88	1.0428	4737	--	--	a-
у	8197	4.88	0.8241	--	3791	--	у
magistream	8198	4.88	1.2558	--	3813	--	magistream
cc	8199	4.88	1.0622	5088	2171	--	cc
hsv	8200	4.88	1.5205	--	4337	--	hsv
pero	8201	4.88	0.8722	--	2207	--	pero
ff	8202	4.88	0.9823	2499	3256	549	ff
#-bayern	8203	4.88	1.9445	--	4741	--	# Bayern
gt	8204	4.88	0.7730	3726	5030	--	gt
preisliste	8205	4.88	1.1183	4567	--	--	price list
single	8206	4.88	1.4234	2522	876	--	single
befanden	8207	4.88	0.8953	--	--	4553	were
umstand	8208	4.88	1.2061	--	--	2013	maternity
small	8209	4.88	1.1542	4177	2608	--	small
#followfriday	8210	4.88	1.5338	--	4015	--	# Followfriday
kurzen	8211	4.88	1.0999	3758	--	1952	short
din	8212	4.88	0.8953	1588	--	--	din
che	8213	4.88	1.1183	3799	--	3301	che
sama	8214	4.88	0.7183	--	4003	--	sama
twittere	8215	4.88	1.8142	--	4729	--	tweet
obgleich	8216	4.88	1.0029	--	--	1923	although
achtung	8217	4.88	1.4234	2356	1786	3724	caution
scheinbar	8218	4.88	1.2061	--	--	2341	seemingly
flavon	8219	4.88	1.1364	--	3933	--	flavone
lp	8220	4.88	0.9613	5008	5058	--	lp
solltest	8221	4.88	1.0428	4671	3232	--	should
anordnung	8222	4.88	1.2720	--	--	2075	formation
lindner	8223	4.88	1.2061	--	4610	--	lindner
front	8224	4.88	1.3037	4940	2824	2453	front
kl	8225	4.88	1.1718	5016	--	--	kl
kadar	8226	4.88	0.9823	--	1192	--	kadar
bisa	8227	4.88	0.9823	--	4745	--	bisa
schwarze	8228	4.88	0.9823	3162	2847	4021	black
senken	8229	4.88	1.2395	--	2766	--	reduce
krankenversicherung	8230	4.88	1.5205	4134	--	--	health insurance
nachzuweisen	8231	4.88	1.0230	--	--	4568	prove
wenns	8232	4.88	0.6590	--	2426	--	wenns
nov	8233	4.88	1.2879	1497	--	--	nov
bieber	8234	4.88	1.6243	--	601	--	bieber
-lick	8235	4.88	1.1718	--	2195	--	-Lick
eingetreten	8236	4.88	1.0230	--	--	3357	occurred
zugriff	8237	4.88	1.2229	2831	--	--	access
warst	8238	4.88	0.7990	--	2060	--	were
rss-feed	8239	4.88	1.0622	2106	--	--	rss feed
hatte	8240	4.88	0.9179	309	360	82	had
ep	8241	4.88	0.8241	4031	3175	--	ep
uvp	8242	4.88	1.2558	4694	--	--	rrp
#darmstadt	8243	4.88	1.4518	--	4561	--	# Darmstadt
hm	8244	4.88	0.9398	--	1052	--	hm
irgendwas	8245	4.88	1.0812	--	1791	--	something
religion	8246	4.86	1.6661	2126	4420	641	religion
sami	8247	4.86	1.3852	--	2636	--	sami
os	8248	4.86	0.8574	2036	1995	--	os
er-	8249	4.86	0.7827	2932	--	--	it-
vietnam	8250	4.86	1.8184	3919	--	--	vietnam
