Word	HappRank	Havg	StDev	Gweb_Rank	TwitterRank	Gbook_Rank	translation
individuelles	7214	5.04	1.1241	3065	--	4663	individual
rapport	7215	5.04	0.9249	293	1113	198	report
consultation	7216	5.04	1.3845	2302	--	--	reference
resta	7217	5.04	0.8071	--	--	3452	remained
socialiste	7218	5.04	1.4978	--	--	2080	Socialist
quoique	7219	5.04	0.9249	--	--	1000	though
intervalle	7220	5.04	0.6376	--	--	3218	interval
quart	7221	5.04	0.8071	4899	--	2569	quarter
fiches	7222	5.04	1.1058	1597	--	--	sheets
trimestre	7223	5.04	0.6987	4180	--	--	quarter
notable	7224	5.04	1.0683	--	--	4832	significant
vii	7225	5.04	0.9249	--	--	1949	vii
pouvais	7226	5.04	0.8071	--	2352	--	could
extrémité	7227	5.04	1.1421	--	--	2043	extremity
immobilières	7228	5.04	1.1058	2721	--	--	property
te	7229	5.04	0.9026	422	52	709	you
parois	7230	5.04	0.7814	--	--	4114	walls
hong	7231	5.04	0.8320	2694	--	--	hong
voulais	7232	5.04	0.8562	4243	861	--	wanted
noon	7233	5.04	1.5248	--	4559	--	noon
re	7234	5.04	0.8562	391	1199	2749	re
leurs	7235	5.04	0.8071	248	470	76	their
consultez	7236	5.04	1.0294	994	--	--	check
modification	7237	5.04	0.8071	1205	--	2830	modification
tn	7238	5.04	0.9681	--	2797	--	tn
duquel	7239	5.04	0.4932	--	--	1816	whose
vaccination	7240	5.04	1.7019	5243	--	--	vaccination
neutre	7241	5.04	0.9026	--	--	4651	neutral
février	7242	5.04	1.5248	379	1672	684	February
mette	7243	5.04	0.6047	--	4112	--	put
ll	7244	5.04	0.6376	--	--	2956	ll
m'en	7245	5.04	0.8320	--	553	--	me
fragment	7246	5.04	0.8562	--	--	4794	fragment
confédération	7247	5.04	1.0872	--	--	4028	confederation
vai	7248	5.04	0.9249	--	1792	--	vai
lorsque	7249	5.04	0.4499	763	2368	262	when
a3	7250	5.04	0.9681	2727	--	--	a3
el	7251	5.04	0.9467	1014	285	596	el
recourir	7252	5.04	1.1421	--	--	3461	use
changed	7253	5.04	0.8071	--	4490	--	changed
identifiez-vous	7254	5.04	1.0294	3130	--	--	Log in
discours	7255	5.04	1.0490	2330	2369	505	speech
etat	7256	5.04	0.6047	582	--	315	state
why	7257	5.04	0.9467	--	526	--	why
fond	7258	5.04	0.6987	969	567	500	background
roger	7259	5.04	1.2610	3469	--	4413	roger
apparemment	7260	5.04	0.7548	--	1885	4326	apparently
request	7261	5.04	0.7548	--	5138	--	request
ainda	7262	5.04	0.9681	--	4056	--	ainda
carrosserie	7263	5.04	0.9467	4223	--	--	Body
a4	7264	5.04	0.7814	4844	--	--	a4
dial	7265	5.04	0.7814	--	4568	--	dial
centrale	7266	5.04	1.0294	1535	4070	1432	Central
christ	7267	5.04	1.9894	--	--	1086	christ
débarque	7268	5.04	0.9249	--	4052	--	arrives
marqué	7269	5.04	0.8562	--	2632	2906	marked
répandre	7270	5.04	0.9889	--	--	5083	spread
passa	7271	5.04	0.8797	--	--	3000	passed
arch	7272	5.04	1.0294	--	--	4389	arch
derien	7273	5.04	1.2610	--	1568	--	derien
systeme	7274	5.04	0.8320	4045	--	--	system
constate	7275	5.04	0.7548	--	--	2291	finds
moyenne	7276	5.04	0.8797	1106	1816	864	average
aluminium	7277	5.04	0.9681	4121	--	--	aluminum
numero	7278	5.04	0.6688	--	4020	--	number
scolaire	7279	5.04	1.1945	1135	--	2936	School
serge	7280	5.04	1.3087	3714	--	--	serge
sorti	7281	5.04	0.9467	4709	1277	4955	out
signale	7282	5.04	0.8562	--	--	4511	reports
j'fais	7283	5.04	0.7273	--	3138	--	j'fais
mil	7284	5.04	0.7273	--	--	5084	mil
hm	7285	5.04	0.6376	--	4933	--	hm
op	7286	5.04	1.1058	4178	3792	1687	op
dépêches	7287	5.02	0.9581	4794	--	--	dispatches
aprés	7288	5.02	0.9581	--	4649	--	after
j'suis	7289	5.02	1.0784	--	290	--	I'm
ladite	7290	5.02	0.9998	--	--	3597	said
chrétienne	7291	5.02	1.4913	--	--	1609	Christian
institutions	7292	5.02	1.1156	2043	--	988	institutions
cnil	7293	5.02	1.1156	4255	--	--	cnil
those	7294	5.02	0.5529	--	2003	--	Those
j'y	7295	5.02	0.8449	--	457	--	I
badge	7296	5.02	0.7420	--	4117	--	badge
l'ont	7297	5.02	0.5529	--	3156	--	have
tandis	7298	5.02	0.6848	3557	--	467	while
xiv	7299	5.02	0.6543	--	--	1982	xiv
des	7300	5.02	0.5529	9	18	8	of
owi	7301	5.02	1.3013	--	4536	--	owi
uma	7302	5.02	0.8204	--	956	--	uma
frontières	7303	5.02	1.4913	5102	--	2254	borders
cedex	7304	5.02	0.6848	2267	--	--	cedex
pub	7305	5.02	1.4913	1423	636	--	pub
morceaux	7306	5.02	0.9581	4351	--	4103	pieces
existait	7307	5.02	0.9366	--	--	2507	there
j'me	7308	5.02	1.3476	--	672	--	j'me
swagg	7309	5.02	1.5050	--	2477	--	swagg
reprend	7310	5.02	0.9581	--	3247	3423	resumes
tenait	7311	5.02	0.8919	--	--	2384	held
troupe	7312	5.02	1.2856	--	--	3228	troop
trackback	7313	5.02	0.6848	3911	--	--	Trackback
procède	7314	5.02	0.7140	--	--	4296	proceeds
périphériques	7315	5.02	1.0200	3138	--	--	devices
d’une	7316	5.02	0.4734	--	3079	--	an
représentant	7317	5.02	1.1516	2785	--	1499	representative
l'un	7318	5.02	0.4281	--	2271	--	one
ago	7319	5.02	0.6224	4031	1921	--	ago
préalable	7320	5.02	1.0593	4108	--	3062	previous
l'on	7321	5.02	0.5147	--	1327	--	one
#economie	7322	5.02	1.5318	--	4423	--	# Economy
geforce	7323	5.02	1.3169	4928	--	--	geforce
paraître	7324	5.02	1.2036	--	--	1992	appear
t'en	7325	5.02	0.4281	--	651	--	thee
relatif	7326	5.02	0.8204	3077	--	2338	relative
ed	7327	5.02	0.8449	3326	--	3027	ed
watched	7328	5.02	1.0784	--	5057	--	watched
puisque	7329	5.02	0.5529	2049	3412	550	since
qu'il	7330	5.02	0.3188	--	126	--	that
amiens	7331	5.02	1.1692	4878	--	--	Amiens
emballage	7332	5.02	0.8919	3946	--	--	packaging
chargement	7333	5.02	1.2696	2605	--	--	loading
balance	7334	5.02	1.0398	4841	2605	3754	balance
servait	7335	5.02	0.8919	--	--	5076	served
secteur	7336	5.02	0.7140	691	3656	1466	sector
reuters	7337	5.02	0.7690	--	5218	--	reuters
jan	7338	5.02	0.9792	771	5187	--	January
dirigée	7339	5.02	1.0200	--	--	4069	directed
partie	7340	5.02	1.1516	350	583	123	section
d'ou	7341	5.02	0.6848	--	4549	--	or of
paraissait	7342	5.02	0.8449	--	--	2960	seemed
tickers	7343	5.02	0.6848	2484	--	--	tickers
aille	7344	5.02	0.7690	--	4103	--	go
doctinaute	7345	5.02	0.8204	1138	--	--	doctinaute
mesmo	7346	5.02	0.5529	--	3851	--	mesmo
went	7347	5.02	0.8919	--	3907	--	Went
min	7348	5.02	0.5147	1482	1158	--	min
annonceurs	7349	5.02	0.9792	1833	--	--	advertisers
sols	7350	5.02	0.6543	4824	--	3391	soil
lors	7351	5.02	0.6848	493	1493	366	then
immo	7352	5.02	0.9366	2492	--	--	real
définitif	7353	5.02	1.3775	--	--	4618	final
taff	7354	5.02	1.3476	--	1674	--	taff
tal	7355	5.02	1.1516	--	5247	--	tal
cnet	7356	5.02	0.8449	4914	--	--	cnet
ds	7357	5.02	0.9581	1053	493	--	ds
tôt	7358	5.02	1.2370	4093	1286	1786	early
diesel	7359	5.02	1.3323	1823	--	--	diesel
office	7360	5.02	0.8204	992	4292	1924	Office
ce	7361	5.02	0.3774	25	32	25	this
quant	7362	5.02	0.5887	1903	--	416	about
slowly	7363	5.02	1.2370	--	4199	--	slowly
attends	7364	5.02	0.8204	--	1633	--	wait
camp	7365	5.02	1.1692	4007	3672	1494	camp
sonnerie	7366	5.02	1.1156	3981	--	--	ringtone
plastique	7367	5.02	1.1516	3228	--	--	plastic
municipales	7368	5.02	0.8687	4254	--	--	Municipal
use	7369	5.02	0.8449	2708	1986	--	use
tudo	7370	5.02	1.2036	--	3476	--	tudo
personne	7371	5.02	1.3323	423	219	291	anyone
requêtes	7372	5.02	0.9998	3150	--	--	queries
norsk	7373	5.02	0.7951	3519	--	--	norsk
code	7374	5.02	0.8919	221	980	948	code
trace	7375	5.02	0.5887	--	--	2431	track
ian	7376	5.02	0.5147	--	2914	--	ian
rappelons	7377	5.02	0.6224	--	--	4789	recall
drake	7378	5.02	1.0784	--	1999	--	drake
i	7379	5.02	0.6848	126	28	124	i
machine	7380	5.02	0.8687	1309	2241	1844	Machine
membrane	7381	5.02	0.7420	--	--	5209	membrane
hace	7382	5.02	0.9366	--	5016	--	hace
claude	7383	5.02	1.1337	1819	2913	2146	claude
exposés	7384	5.02	0.9581	--	--	4661	exposed
qu'avec	7385	5.02	0.7140	--	3489	--	with
auraient	7386	5.02	0.8204	4918	4230	972	would
d'y	7387	5.02	0.4734	--	2456	--	to do
po	7388	5.02	0.6224	3169	1948	--	in.
bâtiments	7389	5.00	0.9035	4041	--	2277	buildings
échappe	7390	5.00	1.1429	--	--	3806	escapes
adjoint	7391	5.00	1.1780	4391	--	5068	Assistant
cinquième	7392	5.00	0.6389	--	--	3076	fifth
qu'on	7393	5.00	0.6061	--	188	--	that
aja	7394	5.00	1.0498	--	5251	--	aja
eso	7395	5.00	1.0880	--	3015	--	eso
santé-médecinenet	7396	5.00	1.5119	4101	--	--	Health médecinenet
pts	7397	5.00	0.9689	3531	--	--	pts
file	7398	5.00	0.7825	2006	3087	--	file
da	7399	5.00	1.0302	2471	527	2326	da
elections	7400	5.00	1.5253	3034	--	--	elections
commander	7401	5.00	1.3248	1662	4276	--	order
desquels	7402	5.00	0.5714	--	--	3313	which
terme	7403	5.00	0.8081	1034	3565	532	term
reveil	7404	5.00	1.3997	--	4599	--	Clock
executive	7405	5.00	1.0690	2312	--	--	executive
fanm	7406	5.00	0.8806	--	5171	--	fanm
médecin	7407	5.00	1.6413	2245	4192	1643	doctor
es	7408	5.00	0.6061	721	159	986	es
era	7409	5.00	1.2454	--	3329	--	era
didier	7410	5.00	1.0498	3662	--	--	didier
wi	7411	5.00	1.0690	--	4316	--	wi
fis	7412	5.00	1.2936	--	--	5089	made
deniers	7413	5.00	1.4569	--	--	4713	money
a	7414	5.00	0.7559	17	6	23	has
attaché	7415	5.00	1.3553	--	--	2959	attached
précédé	7416	5.00	0.5345	--	--	4811	preceded
iso	7417	5.00	0.7284	3452	--	--	iso
machines	7418	5.00	1.1780	2371	--	2100	machinery
jason	7419	5.00	1.0498	--	4865	--	jason
t'inquiète	7420	5.00	1.5253	--	1637	--	worry
docteur	7421	5.00	1.6036	3738	4318	1517	doctor
mtn	7422	5.00	0.9897	--	2038	--	mtn
gauche	7423	5.00	0.9035	1201	1166	620	left
alla	7424	5.00	1.2289	--	--	2679	went
#oscarbuzz	7425	5.00	1.1606	--	1970	--	# Oscarbuzz
daniel	7426	5.00	1.0302	2035	1859	4741	daniel
bilan	7427	5.00	1.0302	1338	2152	3981	balance
deutsch	7428	5.00	0.9476	1537	--	--	deutsch
sauvage	7429	5.00	1.6537	3652	--	3689	Wild
chaînes	7430	5.00	1.2778	2627	--	4975	chains
cm	7431	5.00	0.7559	505	1967	3758	cm
como	7432	5.00	0.7559	--	932	--	como
dont	7433	5.00	0.6389	220	604	66	which
y'a	7434	5.00	0.6999	3859	218	--	there's
eu	7435	5.00	0.9258	635	182	211	had
f1	7436	5.00	1.7143	3084	--	--	f1
fév	7437	5.00	1.1066	1210	--	--	February
vi	7438	5.00	0.8806	3329	2655	1289	vi
t'	7439	5.00	0.6999	515	--	--	t '
che	7440	5.00	1.0690	--	4796	2108	che
ci-dessous	7441	5.00	0.4949	1351	--	--	below
voulut	7442	5.00	1.1066	--	--	2339	wanted
précédente	7443	5.00	0.6701	1376	--	2351	Previous
secondaire	7444	5.00	0.9035	3029	--	2440	secondary
zones	7445	5.00	0.9476	1844	--	2213	areas
u	7446	5.00	1.0498	509	174	1690	u
#missfrance	7447	5.00	1.6413	--	909	--	# Missfrance
prescrit	7448	5.00	0.9476	--	--	5188	prescribed
tte	7449	5.00	0.5345	--	2479	--	head
excuse	7450	5.00	1.3093	--	2224	--	plea
kristen	7451	5.00	1.2122	--	3035	--	kristen
#instantfollow	7452	5.00	1.2289	--	4965	--	# Instantfollow
ocde	7453	5.00	0.8081	1760	--	--	Oecd
systems	7454	5.00	0.7559	3776	--	--	systems
libéraux	7455	5.00	1.2289	--	--	5203	Liberal
veu	7456	5.00	0.9258	--	3905	--	seen
ça	7457	5.00	0.8806	178	34	1462	that
ns	7458	5.00	1.1066	--	2331	--	ns
restés	7459	5.00	0.8330	--	--	4826	remained
requis	7460	5.00	0.8806	4369	--	--	required
to	7461	5.00	0.9476	104	39	443	to
commons	7462	5.00	1.0690	3046	--	--	commons
fra	7463	5.00	0.9897	3909	--	--	fra
désormais	7464	5.00	0.9035	2234	2309	1057	henceforth
infrastructures	7465	5.00	1.0302	2516	--	--	infrastructure
cm3	7466	5.00	0.7825	4363	--	--	cm3
mwa	7467	5.00	0.8806	--	4193	--	mwa
ep	7468	5.00	0.4949	1381	2747	--	ep
repris	7469	5.00	0.9897	--	--	2871	included
t'y	7470	5.00	0.4949	--	3009	--	you there
bulletin	7471	5.00	0.8806	1818	3680	2491	Bulletin
tiers	7472	5.00	0.7284	2263	--	999	third
ukraine	7473	5.00	1.2454	3884	--	--	ukraine
permanence	7474	5.00	0.9689	--	--	5003	permanently
drop	7475	5.00	0.8330	--	4789	--	drop
à	7476	4.98	0.5147	5	11	7	with
délibération	7477	4.98	1.0398	--	--	4385	deliberation
supporte	7478	4.98	0.9145	--	3749	--	supports
parfois	7479	4.98	0.7420	1253	1079	469	sometimes
bâtiment	7480	4.98	1.2856	2143	--	2890	building
dan	7481	4.98	0.9145	--	1832	--	dan
order	7482	4.98	1.1156	4620	--	--	order
variables	7483	4.98	0.8449	4894	--	3212	variables
did	7484	4.98	0.7951	--	845	--	About did
qu'en	7485	4.98	0.5529	--	1417	--	that
cody	7486	4.98	1.0593	--	3461	--	cody
followback	7487	4.98	0.9366	--	5215	--	followback
quoi	7488	4.98	0.6848	454	76	492	what
s'en	7489	4.98	0.3188	--	697	--	get
committee	7490	4.98	0.7420	2071	--	--	committee
mettant	7491	4.98	0.4281	--	--	3209	putting
retraite	7492	4.98	1.8238	1854	3413	1696	retreat
religieuse	7493	4.98	1.7082	--	--	1198	religious
esté	7494	4.98	0.9581	--	--	3945	beene
has	7495	4.98	0.7420	2576	607	--	HAS
inc	7496	4.98	0.5147	622	--	--	Inc.
should	7497	4.98	0.8687	--	920	--	shoulds
4h	7498	4.98	0.8204	--	2987	--	4h
avouer	7499	4.98	1.2856	--	--	4859	acknowledge
dir	7500	4.98	0.6543	5128	--	--	dir
que	7501	4.98	0.4734	20	10	11	that
vou	7502	4.98	0.5887	--	1353	--	vou
retweet	7503	4.98	1.1337	--	702	--	retweet
bank	7504	4.98	1.3476	--	4194	--	bank
lang	7505	4.98	0.9366	--	5206	--	lang
influence	7506	4.98	0.9145	3357	--	433	impact
uniquement	7507	4.98	1.0398	1280	3835	1522	only
cp	7508	4.98	1.3169	4185	--	--	cp
modem	7509	4.98	1.2534	3682	--	--	modem
mesures	7510	4.98	0.7420	1176	--	675	steps
comptait	7511	4.98	0.8687	--	--	3869	had
en	7512	4.98	0.2466	10	12	10	in
ˆ	7513	4.98	0.7690	3902	--	--	
jusqu'a	7514	4.98	0.9366	--	2876	--	up
inconnue	7515	4.98	1.3169	--	4532	5257	unknown
ordinaire	7516	4.98	0.9581	--	--	1039	common
than	7517	4.98	0.4281	--	704	--	than
royauté	7518	4.98	1.4913	--	--	4398	royalty
tf1	7519	4.98	1.6474	2530	1150	--	tf1
élections	7520	4.98	1.3169	3325	3370	1942	elections
pouw	7521	4.98	1.0784	--	5207	--	Pouw
estre	7522	4.98	0.5529	--	--	3889	Estre
beat	7523	4.98	1.4913	--	2252	--	beat
m2	7524	4.98	0.7140	2357	--	--	m2
parait	7525	4.98	0.7420	--	2484	4178	seems
francis	7526	4.98	0.7951	4279	--	--	francis
tenus	7527	4.98	0.7951	4669	--	3606	required
g	7528	4.98	0.3774	308	551	726	g
tqt	7529	4.98	1.1156	--	3313	--	tqt
'a	7530	4.98	0.7420	--	2867	--	Has
colonne	7531	4.98	0.8204	3321	--	2364	column
yves	7532	4.98	0.9366	2645	--	--	yves
beats	7533	4.98	1.1156	--	2932	--	beats
comparaison	7534	4.98	0.9145	2760	--	1756	comparison
100km	7535	4.98	1.0398	4964	--	--	100km
cimer	7536	4.98	0.9998	--	4548	--	cimer
chefs	7537	4.98	1.3476	3779	--	862	Heads
nécessite	7538	4.98	1.0593	4923	--	--	requires
ini	7539	4.98	0.7690	--	5092	--	ini
j'dis	7540	4.98	0.8204	--	4031	--	j'dis
raymond	7541	4.98	0.9998	4842	--	4796	raymond
xddd	7542	4.98	1.6224	--	3754	--	xddd
demandant	7543	4.98	0.7690	--	--	5258	asking
quelque	7544	4.98	0.7140	1017	652	174	some
commission	7545	4.98	1.3923	781	3760	484	committee
j'en	7546	4.98	0.4734	--	239	--	I
qu'une	7547	4.98	0.5147	--	849	--	that
ouvriers	7548	4.98	1.1516	--	--	778	workers
though	7549	4.98	1.1865	--	3806	--	though
am	7550	4.98	0.9998	912	535	--	am
coisa	7551	4.98	0.5147	--	4950	--	coisa
filtre	7552	4.98	0.8204	2669	--	--	filter
désigné	7553	4.98	0.9581	--	--	3947	designated
xii	7554	4.98	0.8204	--	--	3412	xii
refait	7555	4.98	0.9145	--	3809	--	again
nécessité	7556	4.98	1.2204	3874	--	667	need
before	7557	4.98	0.5887	--	1203	--	before
pci	7558	4.96	0.4932	5191	--	--	pci
qué	7559	4.96	0.6376	--	2990	--	qué
los	7560	4.96	0.8797	2919	753	2110	los
prises	7561	4.96	0.7548	2339	--	1383	taken
illusion	7562	4.96	1.6283	--	--	2754	illusion
annales	7563	4.96	1.2282	--	--	3348	Annals
num	7564	4.96	0.7814	--	2675	--	num
masque	7565	4.96	1.3696	5152	--	--	mask
d	7566	4.96	0.6688	89	49	9	d
voye	7567	4.96	0.4932	--	2273	--	Voye
sei	7568	4.96	0.9681	--	4170	--	sei
corrige	7569	4.96	0.8071	--	3790	--	corrects
opérateur	7570	4.96	1.0294	4074	--	--	operator
ven	7571	4.96	0.6688	2403	--	--	Fri
susu	7572	4.96	1.0490	--	3957	--	susu
8d	7573	4.96	1.1058	--	2175	--	8d
se	7574	4.96	0.2828	38	50	28	to
nadine	7575	4.96	1.5903	--	4394	--	nadine
#jesors	7576	4.96	1.1421	--	4711	--	# Jesors
jadis	7577	4.96	1.1773	--	--	2676	once
cas	7578	4.96	0.6047	223	385	115	case
fazer	7579	4.96	0.8562	--	4064	--	fazer
registre	7580	4.96	0.6987	3119	--	3141	register
awww	7581	4.96	1.5644	--	3717	--	awww
boom	7582	4.96	1.7723	--	4488	--	boom
yvelines	7583	4.96	1.2115	4554	--	--	yvelines
ste	7584	4.96	0.8562	4775	--	--	ste
eurent	7585	4.96	0.9026	--	--	2383	had
électeurs	7586	4.96	1.3547	--	--	3561	Voters
quelqu	7587	4.96	0.6987	--	--	1818	someone
avoue	7588	4.96	1.0872	--	2868	4453	admits
rezo	7589	4.96	0.7273	--	4126	--	rezo
etablissement	7590	4.96	0.7814	4832	--	--	establishment
3e	7591	4.96	1.0683	4117	4223	5124	3rd
forfaits	7592	4.96	1.1241	5124	--	--	packages
xviiie	7593	4.96	1.1773	--	--	4797	eighteenth
m'as	7594	4.96	0.7273	--	820	--	I have
#ci	7595	4.96	0.5700	--	2141	--	# It
ama	7596	4.96	1.0683	--	3169	--	ama
identification	7597	4.96	0.6047	2211	--	4480	identification
half	7598	4.96	0.7273	--	5202	--	half
départemental	7599	4.96	0.8797	4790	--	--	Departmental
rap	7600	4.96	1.5513	2082	1062	--	rap
comités	7601	4.96	0.9681	--	--	4144	Committees
chirac	7602	4.96	1.5113	--	3757	--	Chirac
malik	7603	4.96	1.0490	--	3741	--	malik
contest	7604	4.96	1.2447	--	3719	--	contest
todo	7605	4.96	0.7814	--	2018	--	todo
etc	7606	4.96	0.6987	473	1102	263	etc.
ces	7607	4.96	0.4932	86	223	46	these
restes	7608	4.96	1.2930	--	--	4674	remains
christianisme	7609	4.96	1.7138	--	--	1952	Christianity
consultations	7610	4.96	1.1945	5199	--	--	consultations
affairs	7611	4.96	1.0872	5139	--	--	affairs
j	7612	4.96	0.4932	276	359	75	j
socialisme	7613	4.96	1.7952	--	--	2911	Socialism
cuz	7614	4.96	0.9889	--	4728	--	cuz
signalé	7615	4.96	0.7814	--	--	4200	reported
barres	7616	4.96	0.7548	--	3188	--	bars
l'habitude	7617	4.96	1.1599	--	4878	--	used
servent	7618	4.96	1.0490	--	--	2637	serve
employeur	7619	4.96	1.3547	3815	--	--	employer
arabe	7620	4.96	1.5774	2620	2250	2246	Arabic
ein	7621	4.96	0.7548	--	4951	--	ein
janvier	7622	4.96	1.4280	261	518	544	January
btw	7623	4.96	0.7814	--	3330	--	btw
directeur	7624	4.96	1.1773	895	3560	1053	Director
patch	7625	4.96	0.9026	4077	--	--	Patch
chancelier	7626	4.96	1.3696	--	--	3578	chancellor
digg	7627	4.96	0.6047	4815	--	--	digg
front	7628	4.96	1.0872	4073	2121	1375	forehead
À	7629	4.96	0.3476	330	523	1114	In
saisit	7630	4.96	0.8320	--	--	4909	captures
israël	7631	4.96	1.7257	3729	4863	3470	israel
sixième	7632	4.96	1.0093	--	--	4999	Sixth
compromis	7633	4.96	1.1945	--	--	3801	compromise
précédents	7634	4.96	0.6987	4383	--	3632	previous
xvie	7635	4.96	0.9249	--	--	4509	sixteenth
démarches	7636	4.96	1.0294	3680	--	4621	approaches
gmt	7637	4.96	0.8797	2040	--	--	gmt
fichiers	7638	4.96	0.8797	846	--	--	files
séminaire	7639	4.96	1.1773	4540	--	5117	workshop
par	7640	4.96	0.4932	19	78	19	by
administrateur	7641	4.96	1.0294	2468	--	4873	administrator
zu	7642	4.96	1.0490	--	--	3633	zu
dar	7643	4.96	0.9889	--	2858	--	dar
arrondissement	7644	4.96	1.0872	3740	--	3354	borough
º	7645	4.96	0.6376	3475	--	--	º
ap	7646	4.96	0.6688	--	1517	--	ap
pdt	7647	4.96	0.8320	--	3632	--	pdt
remplacement	7648	4.96	1.1058	4218	--	5240	replacement
financement	7649	4.96	1.6157	1580	--	4554	funding
substances	7650	4.96	0.9467	--	--	2630	substances
fur	7651	4.96	0.9681	--	--	2066	as
lequel	7652	4.94	0.7117	1723	2510	352	which
hun	7653	4.94	0.9127	--	4297	--	Hun
barometer	7654	4.94	1.0382	--	2317	--	barometer
quando	7655	4.94	0.8668	--	3045	--	quando
pti	7656	4.94	1.2521	--	3334	--	pti
ramène	7657	4.94	0.9775	--	3923	--	back
zaz	7658	4.94	1.4057	--	2874	--	zaz
boo	7659	4.94	1.5039	--	4084	--	boo
parking	7660	4.94	1.1851	1944	--	--	Parking
cf	7661	4.94	0.4699	2725	--	974	cf
int	7662	4.94	0.5500	4685	--	--	int
cl	7663	4.94	0.7669	4118	--	2563	cl
intervenir	7664	4.94	0.9982	--	--	2854	intervene
bourse	7665	4.94	1.6464	1060	3852	4513	scholarship
he	7666	4.94	1.1502	3736	380	3734	he
hausse	7667	4.94	1.4765	3278	2322	4126	increase
han	7668	4.94	0.6197	--	1588	--	han
#ifollowback	7669	4.94	1.0184	--	3346	--	# Ifollowback
qu'à	7670	4.94	0.4243	--	1162	--	to
gb	7671	4.94	0.8430	4602	--	--	gb
délégués	7672	4.94	1.0577	--	--	3699	Delegates
cauet	7673	4.94	1.5703	--	4963	--	cauet
congo	7674	4.94	1.3763	3598	4242	2950	congo
tps	7675	4.94	0.7117	--	3453	--	tps
ca	7676	4.94	0.6518	363	91	--	ca
hoje	7677	4.94	0.9564	--	3134	--	hoje
c	7678	4.94	0.6518	65	98	42	c
allait	7679	4.94	0.6518	--	2799	1087	would
précède	7680	4.94	0.6518	--	--	3778	above
nb	7681	4.94	0.7931	2931	--	--	nb
h	7682	4.94	0.6518	164	737	560	h
modifications	7683	4.94	0.8668	1530	--	2092	changes
prit	7684	4.94	0.8430	--	--	1365	took
matter	7685	4.94	1.4057	--	2659	--	matter
municipaux	7686	4.94	0.9348	--	--	5046	municipal
avait	7687	4.94	0.9127	415	408	63	had
e	7688	4.94	0.7398	111	261	308	e
liam	7689	4.94	0.9564	--	1074	--	liam
algérie	7690	4.94	1.3911	2244	5126	1812	Algeria
antérieur	7691	4.94	0.6824	--	--	4419	previous
von	7692	4.94	0.6197	3495	--	1610	von
prenait	7693	4.94	0.6518	--	--	3268	took
épée	7694	4.94	1.3311	--	--	4482	sword
muito	7695	4.94	1.0382	--	2738	--	muito
cs	7696	4.94	0.7669	3998	--	--	cs
É	7697	4.94	0.7931	--	3761	--	É
secteurs	7698	4.94	0.7117	2390	--	3107	sectors
m'	7699	4.94	0.4699	229	--	--	m '
qu'est	7700	4.94	0.4243	--	881	--	what
fifa	7701	4.94	1.9103	--	2637	--	fifa
fasse	7702	4.94	0.7669	--	1275	2543	do
routière	7703	4.94	0.7669	4192	--	--	Road
evaluations	7704	4.94	1.2022	2228	--	--	evaluations
bit	7705	4.94	1.2022	--	3304	--	bit
chantier	7706	4.94	1.1502	3801	--	--	site
j'te	7707	4.94	0.8430	--	899	--	j'te
isbn	7708	4.94	0.7931	3074	--	--	isbn
coll	7709	4.94	0.7669	--	--	4357	al
taf	7710	4.94	1.4765	--	2415	--	taf
tchip	7711	4.94	1.1502	--	4510	--	tchip
impact	7712	4.94	1.0768	2337	--	--	impact
er	7713	4.94	0.5115	1906	--	5014	st
immeubles	7714	4.94	1.0382	--	--	3888	buildings
wc	7715	4.94	1.2843	3828	--	--	wc
piété	7716	4.94	1.5308	--	--	4128	piety
pût	7717	4.94	0.9564	--	--	3611	could
Évaluation	7718	4.94	1.3763	1042	--	--	Evaluation
appelait	7719	4.94	0.7117	--	--	2941	called
#500aday	7720	4.94	1.3311	--	3631	--	# 500aday
spears	7721	4.94	1.2683	--	5085	--	spears
8h	7722	4.94	1.3763	--	3184	--	8h
besoin	7723	4.94	1.1141	543	407	395	need
traité	7724	4.94	0.9564	3268	4526	488	treaty
bu	7725	4.94	1.0956	--	1590	--	bu
standard	7726	4.94	0.6197	1488	4233	--	standard
messe	7727	4.92	1.3377	--	--	3905	Mass
tdi	7728	4.92	0.8769	4692	--	--	tdi
simulation	7729	4.92	1.0850	4267	--	--	simulation
grille	7730	4.92	0.9864	4001	--	--	grid
pourtant	7731	4.92	1.0467	1646	1021	480	however
concile	7732	4.92	0.8769	--	--	3220	Council
novembre	7733	4.92	1.5365	301	2198	594	November
longues	7734	4.92	1.1220	4405	--	2007	long
php	7735	4.92	0.8769	1358	--	--	php
hier	7736	4.92	0.7239	1442	332	2177	yesterday
mysql	7737	4.92	1.0850	3183	--	--	mysql
of	7738	4.92	0.7239	62	72	154	of
left	7739	4.92	0.8291	--	2576	--	left
administrateurs	7740	4.92	1.1220	--	--	4281	administrators
wap	7741	4.92	0.6337	--	4390	--	wap
kijiji	7742	4.92	1.3679	903	--	--	kijiji
l'âge	7743	4.92	1.1925	--	4901	--	age
Ã	7744	4.92	0.5657	2948	--	--	To
files	7745	4.92	0.9864	1289	--	--	files
2h	7746	4.92	0.8769	--	1825	--	2h
vint	7747	4.92	0.8769	--	--	1663	came
hacer	7748	4.92	0.7239	--	4889	--	hacer
cités	7749	4.92	1.3827	1981	--	2668	cited
l'etat	7750	4.92	1.1220	--	3845	--	the state
